Time;Event;EnemyName;Energy;Distance;Bearing;Heading
266;ScannedRobot;sample.Crazy;74,37;129,89;-50,09
272;ScannedRobot;sample.Crazy;74,37;174,38;-43,58
273;ScannedRobot;sample.Crazy;74,37;182,37;-43,41
280;ScannedRobot;sample.Crazy;74,37;237,83;-42,25
281;ScannedRobot;sample.Crazy;74,37;245,42;-41,66
289;ScannedRobot;sample.Crazy;74,37;298,83;-34,51
297;ScannedRobot;sample.Crazy;74,37;334,14;-25,00
305;ScannedRobot;sample.Crazy;74,37;347,13;-14,58
313;ScannedRobot;sample.Crazy;74,37;336,39;-4,13
321;ScannedRobot;sample.Crazy;74,37;303,07;5,52
329;ScannedRobot;sample.Crazy;74,37;251,11;12,99
336;ScannedRobot;sample.Crazy;73,37;196,45;15,41
337;ScannedRobot;sample.Crazy;73,37;188,48;15,20
344;ScannedRobot;sample.Crazy;65,81;137,25;7,42
345;ScannedRobot;sample.Crazy;65,81;130,17;5,82
352;ScannedRobot;sample.Crazy;67,81;86,99;-2,84
353;ScannedRobot;sample.Crazy;67,81;79,02;-3,36
362;ScannedRobot;sample.Crazy;70,21;61,54;-3,13
368;ScannedRobot;sample.Crazy;70,21;93,94;-27,72
376;ScannedRobot;sample.Crazy;70,21;133,63;-53,07
384;ScannedRobot;sample.Crazy;70,21;165,04;-74,36
392;ScannedRobot;sample.Crazy;70,21;214,27;-86,44
400;ScannedRobot;sample.Crazy;69,21;277,45;-86,71
401;ScannedRobot;sample.Crazy;69,21;285,10;-86,24
409;ScannedRobot;sample.Crazy;69,21;339,00;-80,16
417;ScannedRobot;sample.Crazy;72,21;377,39;-70,26
425;ScannedRobot;sample.Crazy;72,21;390,53;-61,02
433;ScannedRobot;sample.Crazy;72,21;384,45;-54,63
440;ScannedRobot;sample.Crazy;72,21;410,77;-55,72
441;ScannedRobot;sample.Crazy;72,21;418,76;-55,68
448;ScannedRobot;sample.Crazy;72,21;474,35;-55,77
449;ScannedRobot;sample.Crazy;72,21;482,05;-56,03
456;ScannedRobot;sample.Crazy;72,21;530,09;-59,17
464;ScannedRobot;sample.Crazy;64,97;531,44;-60,97
465;ScannedRobot;sample.Crazy;64,97;529,35;-61,58
472;ScannedRobot;sample.Crazy;64,97;497,36;-66,50
480;ScannedRobot;sample.Crazy;64,97;442,44;-70,39
488;ScannedRobot;sample.Crazy;64,97;400,07;-76,78
496;ScannedRobot;sample.Crazy;64,97;397,54;-85,86
504;ScannedRobot;sample.Crazy;61,97;393,62;-87,69
505;ScannedRobot;sample.Crazy;61,97;387,74;-87,52
512;ScannedRobot;sample.Crazy;61,97;333,76;-88,67
513;ScannedRobot;sample.Crazy;61,97;326,47;-89,24
520;ScannedRobot;sample.Crazy;61,97;289,19;-95,36
528;ScannedRobot;sample.Crazy;61,97;281,85;-91,79
529;ScannedRobot;sample.Crazy;56,78;278,06;-90,58
537;ScannedRobot;sample.Crazy;56,78;247,66;-78,37
545;ScannedRobot;sample.Crazy;56,78;263,20;-64,59
553;ScannedRobot;sample.Crazy;56,78;315,96;-57,68
560;ScannedRobot;sample.Crazy;56,78;371,42;-57,67
561;ScannedRobot;sample.Crazy;56,78;379,12;-58,00
568;ScannedRobot;sample.Crazy;56,78;427,34;-61,90
576;ScannedRobot;sample.Crazy;56,78;464,18;-68,51
584;ScannedRobot;sample.Crazy;53,78;493,59;-73,63
592;ScannedRobot;sample.Crazy;53,78;452,22;-74,51
593;ScannedRobot;sample.Crazy;53,78;445,17;-75,00
600;ScannedRobot;sample.Crazy;53,78;407,39;-80,46
608;ScannedRobot;sample.Crazy;53,78;401,12;-89,38
616;ScannedRobot;sample.Crazy;50,78;379,66;-87,56
617;ScannedRobot;sample.Crazy;50,78;372,09;-87,17
624;ScannedRobot;sample.Crazy;49,78;316,74;-86,61
625;ScannedRobot;sample.Crazy;49,78;308,92;-86,92
632;ScannedRobot;sample.Crazy;49,78;261,44;-92,72
640;ScannedRobot;sample.Crazy;49,78;207,21;-100,71
648;ScannedRobot;sample.Crazy;51,78;142,41;-98,13
649;ScannedRobot;sample.Crazy;51,78;134,80;-97,11
659;ScannedRobot;sample.Crazy;45,19;94,52;-62,98
665;ScannedRobot;sample.Crazy;45,19;121,87;-36,39
672;ScannedRobot;sample.Crazy;45,19;174,82;-29,93
673;ScannedRobot;sample.Crazy;45,19;182,82;-30,00
680;ScannedRobot;sample.Crazy;45,19;237,93;-32,51
681;ScannedRobot;sample.Crazy;45,19;245,92;-32,48
688;ScannedRobot;sample.Crazy;45,19;299,43;-29,40
689;ScannedRobot;sample.Crazy;45,19;306,39;-28,65
697;ScannedRobot;sample.Crazy;45,19;352,49;-21,11
705;ScannedRobot;sample.Crazy;45,19;377,32;-11,98
713;ScannedRobot;sample.Crazy;45,19;377,79;-2,38
721;ScannedRobot;sample.Crazy;45,19;353,85;6,80
729;ScannedRobot;sample.Crazy;45,19;308,47;14,42
736;ScannedRobot;sample.Crazy;45,19;256,31;18,26
737;ScannedRobot;sample.Crazy;45,19;248,35;18,45
744;ScannedRobot;sample.Crazy;44,19;193,96;15,62
745;ScannedRobot;sample.Crazy;44,19;186,86;14,52
769;ScannedRobot;sample.Crazy;38,82;76,42;65,22
770;ScannedRobot;sample.Crazy;38,82;81,04;69,97
777;ScannedRobot;sample.Crazy;38,82;129,90;84,66
784;ScannedRobot;sample.Crazy;38,82;185,13;82,78
785;ScannedRobot;sample.Crazy;38,82;192,65;81,96
792;ScannedRobot;sample.Crazy;38,82;241,72;74,90
800;ScannedRobot;sample.Crazy;38,82;304,58;73,56
801;ScannedRobot;sample.Crazy;38,82;312,38;73,88
808;ScannedRobot;sample.Crazy;35,82;328,31;73,96
809;ScannedRobot;sample.Crazy;35,82;326,39;73,15
816;ScannedRobot;sample.Crazy;35,82;329,22;63,99
824;ScannedRobot;sample.Crazy;35,82;371,01;56,21
832;ScannedRobot;sample.Crazy;34,82;420,75;54,24
833;ScannedRobot;sample.Crazy;34,82;420,75;54,24
840;ScannedRobot;sample.Crazy;34,82;405,51;51,09
848;ScannedRobot;sample.Crazy;34,82;391,47;42,16
864;ScannedRobot;sample.Crazy;37,82;310,98;27,53
872;ScannedRobot;sample.Crazy;36,82;247,90;26,80
873;ScannedRobot;sample.Crazy;36,82;240,16;27,28
881;ScannedRobot;sample.Crazy;36,82;190,21;37,67
889;ScannedRobot;sample.Crazy;39,82;189,10;54,55
897;ScannedRobot;sample.Crazy;39,82;188,85;73,80
904;ScannedRobot;sample.Crazy;36,82;191,66;78,01
905;ScannedRobot;sample.Crazy;36,82;195,78;77,17
912;ScannedRobot;sample.Crazy;35,82;247,07;74,32
913;ScannedRobot;sample.Crazy;35,82;255,04;74,48
920;ScannedRobot;sample.Crazy;32,82;254,53;72,49
921;ScannedRobot;sample.Crazy;32,82;251,58;71,30
928;ScannedRobot;sample.Crazy;32,82;247,48;58,81
936;ScannedRobot;sample.Crazy;32,82;285,90;47,99
944;ScannedRobot;sample.Crazy;32,82;347,18;45,03
945;ScannedRobot;sample.Crazy;32,82;355,04;44,79
952;ScannedRobot;sample.Crazy;32,82;405,47;41,31
960;ScannedRobot;sample.Crazy;32,82;446,42;34,83
968;ScannedRobot;sample.Crazy;32,82;463,25;27,15
976;ScannedRobot;sample.Crazy;32,82;453,51;19,34
984;ScannedRobot;sample.Crazy;32,82;418,60;12,41
992;ScannedRobot;sample.Crazy;32,82;370,42;6,33
1000;ScannedRobot;sample.Crazy;32,82;353,91;-3,34
1008;ScannedRobot;sample.Crazy;32,82;381,84;-12,18
1016;ScannedRobot;sample.Crazy;32,82;438,89;-15,98
1024;ScannedRobot;sample.Crazy;32,82;501,49;-14,93
1025;ScannedRobot;sample.Crazy;32,82;508,73;-14,54
1032;ScannedRobot;sample.Crazy;29,82;518,14;-14,24
1033;ScannedRobot;sample.Crazy;29,82;518,31;-14,08
1041;ScannedRobot;sample.Crazy;29,82;497,40;-9,58
1049;ScannedRobot;sample.Crazy;29,82;454,48;-3,90
1057;ScannedRobot;sample.Crazy;29,82;445,33;4,07
1065;ScannedRobot;sample.Crazy;29,82;477,96;10,80
1072;ScannedRobot;sample.Crazy;29,82;528,52;13,39
1073;ScannedRobot;sample.Crazy;29,82;536,46;13,50
1080;ScannedRobot;sample.Crazy;29,82;591,28;12,65
1081;ScannedRobot;sample.Crazy;29,82;598,58;12,33
1088;ScannedRobot;sample.Crazy;26,82;637,23;9,66
1096;ScannedRobot;sample.Crazy;26,82;604,81;10,89
1097;ScannedRobot;sample.Crazy;26,82;596,85;10,97
1104;ScannedRobot;sample.Crazy;25,51;542,40;9,91
1105;ScannedRobot;sample.Crazy;25,51;535,32;9,51
1112;ScannedRobot;sample.Crazy;25,51;496,84;5,07
1120;ScannedRobot;sample.Crazy;25,51;487,99;-2,21
1128;ScannedRobot;sample.Crazy;25,51;520,29;-8,39
1136;ScannedRobot;sample.Crazy;23,51;523,64;-9,59
1137;ScannedRobot;sample.Crazy;23,51;519,08;-9,81
1144;ScannedRobot;sample.Crazy;23,51;482,34;-14,13
1152;ScannedRobot;sample.Crazy;23,51;431,77;-18,88
1160;ScannedRobot;sample.Crazy;22,51;369,18;-20,13
1161;ScannedRobot;sample.Crazy;22,51;361,30;-19,92
